index,potential,temperature,ib0,ib1
index128_31,-142254.81437683105,306.37421706259664,0.9512687873933678,1.2240220486003879
index128_32,-141948.40060424805,304.18215496459067,0.9361912175575302,1.1990739341314118
index128_33,-142258.8267211914,302.9792808217134,0.9588293241305959,1.1948431330697407
index128_34,-142551.3628463745,307.01918737240766,0.9325392632297018,1.1585712728813862
index128_35,-142011.313911438,303.6606349788645,0.9383856928439256,1.1881641383247257
index128_36,-141960.596244812,314.07311196622436,0.8885227811933161,1.0929110684644856
index128_37,-141918.04832458496,309.27756218347514,0.9096008640552695,1.1417724585912705
index128_38,-141884.35232543945,307.93645121080783,0.9422688856738575,1.2087592266631535
index128_39,-142114.74864196777,310.9227994295025,0.8808237576923847,1.2010208120939923
index128_4,-141740.8374786377,302.91344972345945,0.9205765574629741,1.1962149608874904
index128_40,-142196.2266998291,311.1393230540664,0.939712078617553,1.1468001731078261
index128_41,-141987.16117095947,303.2571582991744,0.9171965636365653,1.2313133802467437
index128_42,-142441.94149780273,310.0220589201372,0.9527785313352704,1.1798263288063489
index128_43,-142099.91508483887,303.0181472578689,0.888056230774986,1.1744042775389765
index128_44,-142292.78775024414,307.6855535003454,0.9186481273767746,1.1966298524089625
index128_45,-142540.7610168457,303.22854152845025,0.9386669515175392,1.3263182324793554
index128_46,-142102.77824401855,305.2473244655538,0.9358786193917572,1.2653600400737737
index128_47,-142298.34196472168,302.61069461691295,0.9672384356194097,1.2265035424552824
index128_48,-141912.40426635742,314.95647936469646,0.9374177269427801,1.1926004011725568
index128_49,-142339.42695617676,306.93319157147755,0.9362884728951719,1.2418959664506695
index128_5,-141969.74403381348,301.3914151570052,0.9904571050567925,1.1757264990353171
index128_50,-141768.21551513672,307.4029837527002,0.9613582832066603,1.2402384290278217
index128_51,-141981.08335876465,311.2340294400036,0.9616703163306568,1.2345543110076096
index128_52,-141983.62348937988,304.63059731796784,1.0038821909416469,1.2195666181695746
index128_53,-141888.34426879883,304.73846449497495,0.7541913759836358,0.9262230376627603
index128_54,-142291.8924560547,302.9017416262204,0.8600501015156781,0.975359125879695
index128_55,-142206.11610412598,308.65353896496066,0.8623212993777185,1.0270463794385525
index128_56,-142083.7508392334,304.9134433671318,0.8673893484470674,1.0229817536105859
index128_57,-142112.70735931396,304.59483433543727,0.9924009109490401,1.2426911863163974
index128_58,-142235.6540222168,312.4829994748533,0.9774676503956643,1.225981467888617
index128_59,-142238.67120361328,300.9098135846573,0.9495425590006632,1.1882087808486816
index128_6,-141839.13980865479,319.3225710800599,0.9953288212864377,1.1882869987045102
index128_60,-142204.698928833,310.27242340871277,0.9644120686282953,1.1758664372759156
index128_61,-142239.2951812744,305.66893062613616,0.930793711704788,1.2251440637779714
index128_62,-142008.4098815918,306.2513935047454,0.8368649379032187,1.1150107861615408
index128_63,-142015.4704437256,308.96552650662267,0.7805626694543326,1.0207369757341076
index128_64,-142025.08863830566,307.66533672902,0.9645315540870822,1.1923846944909775
index128_65,-142100.2331237793,301.62537126067787,0.9199698353276105,1.3034743795474448
index128_66,-141832.79094696045,311.9537893202895,0.9130188595576059,1.2694435613814947
index128_67,-142012.0457763672,300.00767484406134,0.8818446759124539,1.2208844694560952
index128_68,-142401.4019317627,304.79197493187394,0.9749160956211631,1.2792849156823012
index128_69,-142270.10292816162,300.2526022291794,0.8821752824093634,1.2150562008950632
index128_7,-141975.38774108887,305.24965476637095,1.018855588731409,1.1943619454459182
index128_70,-142210.22743225098,304.02688033235205,0.8635672669206746,1.204128384061097
index128_71,-141947.83626556396,310.72410023902734,0.8315778549294361,1.1791419547144857
index128_72,-142377.6879043579,303.8953901542328,0.8729119907691478,1.2218519151179397
index128_73,-141960.70777130127,313.65484305133623,0.8648926248487572,1.1775470552265552
index128_74,-142112.05256652832,309.9128647354506,0.9075731630997197,1.1992498541892296
index128_75,-142018.57524108887,311.7722858896204,0.8189682295716576,1.2484937522868047
index128_76,-142164.8343963623,303.30358781215165,0.8264122503345641,1.2031451140918217
index128_77,-142136.31365203857,307.31834306467323,0.8987379070083781,1.1987264503518669
index128_78,-142131.13037109375,307.21887919288866,0.7987716951825601,1.213807579402387
index128_79,-142247.67440795898,298.9110185836068,0.8788799483387044,1.1874633835907822
index128_8,-142089.0026473999,307.8086193887874,0.986254743360595,1.1151327663875628
index128_80,-142163.09142303467,316.87543740858007,0.8562424250491143,1.1535570742839247
index128_81,-142168.72778320312,308.04589739846233,0.8245733912189144,1.1486793587105741
index128_82,-142172.39497375488,314.1254749554597,0.8887061922948947,1.1566602431086481
index128_83,-142118.60956573486,305.94712434837726,0.8196846526816834,1.1393060554415313
index128_84,-142018.1729888916,310.525876131153,0.8675165327046033,1.1559840337717964
index128_85,-142209.28579711914,309.4072534474923,0.8558564516854172,1.1924883090332905
index128_86,-142053.63832092285,313.352270119048,0.8746384427080867,1.1766262458681591
index128_87,-142360.75498962402,302.8577372586636,0.9205751788658161,1.2157781813282833
index128_88,-141929.16006469727,303.6150449350717,0.9156513237233743,1.1190389381300432
index128_89,-142182.60710906982,302.5693799318672,0.8935244817227601,1.149931062430308
index128_9,-142018.55487060547,304.0146815268528,1.0029867533378845,1.1026593590234797
index128_90,-142104.82525634766,304.86046667652676,0.8113722956987712,1.0654530555087065
index128_91,-142195.29429626465,301.79848831797983,0.8430842579447146,1.236024640726373
index128_92,-141933.4077758789,306.8342386010021,0.863595789942003,1.1067264658867637
index128_93,-142084.85260009766,305.2765381381267,0.9124898502628349,1.1488698074531363
index128_94,-142102.63748168945,303.92916982111154,0.831755927283881,1.097616952849689
index128_95,-141901.86056518555,304.4157764716366,0.9194948491756751,1.1209275474469784
index128_96,-141967.07872009277,308.3210611562823,0.8737703475061629,1.1495583327691101
index128_97,-142212.0876312256,305.364272585679,0.8031240093892409,1.1489460198997559
index128_98,-142475.6851425171,303.2275207909438,0.9472895925856659,1.1897960145155357
index128_99,-141835.8087463379,310.00765457958573,0.9055775726275279,1.133174217422873
index129_0,-141628.87646484375,306.78212417326694,1.3367562984363617,0.6599668832419852
index129_1,-141942.63635253906,303.7777959291386,1.3514799192333502,0.6260219553793485
index129_10,-142015.43954467773,307.9922856334109,1.3872560328810397,0.6122096820064538
index129_11,-142264.1636505127,305.12677891921106,1.3733748720907901,0.6281656692336861
index129_12,-141823.28343963623,310.5486069150909,1.4258188789285478,0.7578180954038407
index129_13,-142032.9091949463,305.1742114637284,1.3372748452345409,0.6646257174014472
index129_14,-142207.61544799805,308.2076502635802,1.3926606661562682,0.6370675575891405
index129_15,-142163.7840270996,309.6067133556264,1.4296567744802637,0.7071875880554535
index129_16,-142078.08163452148,307.50939068152013,1.3869675813234377,0.6437178008646218
index129_17,-142285.68754577637,299.04757909981686,1.4319768676789835,0.6423270032535768
index129_18,-142291.04650878906,309.4456617957543,1.3754935886325423,0.6320753874515475
index129_19,-142047.14616394043,313.7936810062021,1.2963732687320095,0.5364667992864216
index129_2,-141934.01641845703,312.0873597490638,1.3557718941863237,0.6152041517519169
index129_20,-142064.4787750244,306.1620045912743,1.3660008747745627,0.7107606910607167
index129_21,-141928.01582336426,306.8252968046225,1.3199882812944284,0.6434613931140121
index129_22,-141996.8625793457,306.2447746095423,1.4066063414493173,0.6468024430015042
index129_23,-142333.10527038574,307.48022178431694,1.3981139473546036,0.6647097799074513
index129_24,-142027.12046813965,300.4812640583437,1.4133220363639318,0.6540785418167627
index129_25,-142043.19512939453,308.0180514394063,1.3539112397189297,0.6337496385686714
index129_26,-141995.33688354492,307.27764906969065,1.4262080339541972,0.6870626508580278
index129_27,-142453.39149475098,314.4274133691596,1.4273607325548716,0.7261480108915974
index129_28,-142036.8076095581,308.24943232243106,1.355312398396554,0.655946038567844
index129_29,-142284.2294845581,309.17392202763995,1.4058502500823042,0.6928065980904419
index129_3,-142040.24769592285,305.73577980039397,1.3253070474828512,0.6451701262602478
index129_30,-142266.32861328125,301.67366988633455,1.4421922950592327,0.6505788375210995
index129_31,-142076.98963165283,305.27611222986076,1.3740458750167908,0.6876071306442952
index129_32,-142077.17683410645,309.1502001465027,1.411714510083112,0.7783108562535401
index129_33,-142344.51291656494,300.47470118906574,1.402789278231317,0.769800120561825
index129_34,-142238.64889526367,296.6260968024137,1.4102359226996386,0.7185828139301782
index129_35,-142153.6199951172,311.54525967507067,1.3543859869049106,0.6868411836911836
index129_36,-142128.59712219238,310.36626478381174,1.4362226079059557,0.6700689525215342
index129_37,-142229.31091308594,301.76527354133185,1.3518977409235438,0.6628230129096164
index129_38,-142197.4723968506,311.86439289224705,1.3571891061452348,0.6710483842241202
index129_39,-142440.71772766113,308.72604875049507,1.3705102579005057,0.676406795791934
index129_4,-141836.4302444458,305.2751777178982,1.2949206045605606,0.7145842538417282
index129_40,-142426.18740081787,305.57322240861134,1.4515041518279137,0.6380888314030135
index129_41,-142293.71710205078,304.1852090558639,1.3048991045159297,0.649856089700509
index129_42,-142114.11169433594,306.6663790737358,1.3901756814862947,0.7183315932191798
index129_43,-142099.51512145996,302.3398437562305,1.4233970812002419,0.6248652733874345
index129_44,-142252.3052520752,304.4292770458325,1.3336790144200292,0.5524901574103935
index129_45,-141935.1493988037,307.49403792622655,1.4207138334321845,0.6985405991287899
index129_46,-142251.87435150146,298.2535076396183,1.3971950569446299,0.6965085438219123
index129_47,-141879.93403625488,308.3804513393824,1.3731204172911178,0.6670926516978297
index129_48,-142228.6132659912,300.76631796640163,1.4504767097574676,0.6933964376210995
index129_49,-142319.54444885254,311.28283131029093,1.3897717771303446,0.6646892847430319
index129_5,-141850.4387741089,308.75926445472516,1.3658796277526168,0.613898160445749
index129_50,-142565.6748046875,303.1228081196508,1.385855593107172,0.6150698528031926
index129_51,-142160.02449035645,302.0700030995036,1.416420605614247,0.6790907814081153
index129_52,-141818.7551574707,304.0631703992241,1.399252928635272,0.6318361121316012
index129_53,-142118.39260864258,308.6939709659383,1.3661741241108396,0.6678005769712443
index129_54,-142238.1648864746,302.6691204451555,1.3892435650733557,0.5878320043923695
index129_55,-142415.22662353516,303.9185412359314,1.38070265212681,0.6504382651794498
index129_56,-142586.7356109619,314.1525370654837,1.463542588509937,0.6723411004113091
index129_57,-142271.999458313,303.57769572636323,1.4188681836230441,0.7130490160378244
index129_58,-142453.53900146484,304.21732637629134,1.3994456741513916,0.748873577128933
index129_59,-142298.6533050537,306.3270625220529,1.3106577853100259,0.6308751842735896
index129_6,-142192.17094421387,313.2589655830266,1.4065497505194473,0.6607152051499634
index129_60,-142322.57009887695,306.98865100522534,1.427600665376833,0.7024227640173861
index129_61,-142324.9455718994,309.1443962961134,1.4934110982264448,0.7269120853252555
index129_62,-142170.7844543457,308.3079562150408,1.4226687413312018,0.631156330113587
index129_63,-142347.3106842041,315.6504465590949,1.3914037471228833,0.5923974065217408
index129_64,-142006.49044799805,308.03894439933873,1.412486620179544,0.605491353276997
index129_65,-142378.52723693848,312.5229549841914,1.3636148306589044,0.6414080831227023
index129_66,-142169.33535003662,311.62400818760204,1.4608437280194642,0.743987973352982
index129_67,-142121.7618408203,310.2246782204143,1.4505991086036238,0.6198925865938401
index129_68,-142091.88702392578,303.3494105944928,1.413313396625699,0.6760252617037208
index129_69,-142189.05976486206,304.3520287664352,1.4188349907625812,0.6627321485549942
index129_7,-141997.78720855713,308.50595416327496,1.4232723898177677,0.6425694632621204
index129_70,-142189.88710021973,304.2889047435089,1.4214892670386385,0.6415916967932471
index129_71,-142330.376411438,307.97643380066654,1.4286080885869865,0.6525321142037033
index129_72,-142272.07984542847,310.98075853696884,1.4216175836885352,0.6456175733601004
index129_73,-142460.62182617188,299.42936890525107,1.4263477971098328,0.7093929102280521
index129_74,-142645.8845062256,307.27528597339557,1.436319525868425,0.6967773166685927
index129_75,-142187.43342590332,309.8908835564783,1.4251691745262354,0.6677207889466061
index129_76,-142302.03187561035,312.38598674743537,1.440963631908533,0.7307204539426184
index129_77,-142205.61965942383,308.66207531266593,1.3778821997698631,0.6798580608285705
index129_78,-141828.07600402832,308.49287809596086,1.4154509559161141,0.7266252725772344
index129_79,-142029.5867614746,308.0070770376418,1.3912566710566172,0.6745996305866144
index129_8,-142012.36766052246,306.5092482402925,1.4179095341504424,0.7103584632986677
